ds,it,ndpso_time,fairspan_time
759,6,1586,0
759,7,1644,0
759,8,1614,0
759,9,1587,0
760,0,1639,0
760,1,1605,0
760,2,1631,0
760,3,1597,0
760,4,1582,0
760,5,1683,0
760,6,1608,0
760,7,1637,0
760,8,1603,0
760,9,1596,0
761,0,1578,0
761,1,1579,0
761,2,1581,0
761,3,1635,0
761,4,1578,0
761,5,1561,0
761,6,1591,0
761,7,1593,0
761,8,1583,0
761,9,1586,0
762,0,1620,0
762,1,1675,0
762,2,1631,0
762,3,1650,0
762,4,1683,0
762,5,1621,0
762,6,1706,0
762,7,1653,0
762,8,1690,0
762,9,1598,0
763,0,1605,0
763,1,1606,0
763,2,1609,0
763,3,1656,0
763,4,1604,0
763,5,1673,0
763,6,1563,0
763,7,1615,0
763,8,1605,0
763,9,1567,0
764,0,1661,0
764,1,1604,0
764,2,1603,0
764,3,1639,0
764,4,1620,0
764,5,1660,0
764,6,1637,0
764,7,1676,0
764,8,1592,0
764,9,1624,0
765,0,1601,0
765,1,1631,0
765,2,1631,0
765,3,1660,0
765,4,1673,0
765,5,1685,0
765,6,1645,0
765,7,1600,0
765,8,1596,0
765,9,1668,0
766,0,4898,1
766,1,4414,1
766,2,4976,1
766,3,4694,1
766,4,4308,1
766,5,4671,1
766,6,4535,1
766,7,5092,1
766,8,4563,1
766,9,4654,1
767,0,4130,0
767,1,4434,0
767,2,4450,0
767,3,4966,0
767,4,4859,0
767,5,4320,0
767,6,4829,0
767,7,4459,0
767,8,4237,0
767,9,4866,0
768,0,4632,1
768,1,4708,1
768,2,4429,1
768,3,4392,1
768,4,4035,1
768,5,5025,1
768,6,4571,1
768,7,4236,1
768,8,4416,1
768,9,5112,1
769,0,4314,0
769,1,4747,0
769,2,4503,0
769,3,4094,0
769,4,4809,0
769,5,4931,0
769,6,4510,0
769,7,4651,0
769,8,4591,0
769,9,4602,0
770,0,4408,0
770,1,4289,0
770,2,4369,0
770,3,5000,0
770,4,4902,0
770,5,4391,0
770,6,4544,0
770,7,4815,0
770,8,4428,0
770,9,5187,0
771,0,4961,0
771,1,4757,0
771,2,4901,0
771,3,5066,0
771,4,5314,0
771,5,4996,0
771,6,4472,0
771,7,4400,0
771,8,4641,0
771,9,4887,0
772,0,4706,0
772,1,4909,0
772,2,4697,0
772,3,4517,0
772,4,4939,0
772,5,5110,0
772,6,5158,0
772,7,5089,0
772,8,4204,0
772,9,4697,0
773,0,4659,0
773,1,4436,0
773,2,4361,0
773,3,4923,0
773,4,4721,0
773,5,4587,0
773,6,4484,0
773,7,4511,0
773,8,4711,0
773,9,4470,0
774,0,5302,0
774,1,4896,0
774,2,4711,0
774,3,5282,0
774,4,4241,0
774,5,5211,0
774,6,5266,0
774,7,4731,0
774,8,4801,0
774,9,5274,0
775,0,3478,0
775,1,3401,0
775,2,3688,0
775,3,3980,0
775,4,3923,0
775,5,3882,0
775,6,3250,0
775,7,3933,0
775,8,3794,0
775,9,3676,0
776,0,4174,0
776,1,3705,0
776,2,3661,0
776,3,3832,0
776,4,3884,0
776,5,4261,0
776,6,4000,0
776,7,3834,0
776,8,3590,0
776,9,3856,0
777,0,4061,0
777,1,3786,0
777,2,3996,0
777,3,3958,0
777,4,3333,0
777,5,4043,0
777,6,3706,0
777,7,3900,0
777,8,3687,0
777,9,3586,0
778,0,3338,0
778,1,3702,0
778,2,3623,0
778,3,3854,0
778,4,3228,0
778,5,3332,0
778,6,3817,0
778,7,3678,0
778,8,3518,0
778,9,4031,0
779,0,3423,0
779,1,3068,0
779,2,3731,0
779,3,3896,0
779,4,3408,0
779,5,3682,0
779,6,3856,0
779,7,3834,0
779,8,3438,0
779,9,3453,0
780,0,3617,0
780,1,3638,0
780,2,3676,0
780,3,3752,0
780,4,3655,0
780,5,3499,0
780,6,3942,0
780,7,3773,0
780,8,3827,0
780,9,4355,0
781,0,3888,0
781,1,4182,0
781,2,3949,0
781,3,3845,0
781,4,3964,0
781,5,3815,0
781,6,3974,0
781,7,3285,0
781,8,3743,0
781,9,3472,0
782,0,4146,0
782,1,3676,0
782,2,3494,0
782,3,3823,0
782,4,3895,0
782,5,3526,0
782,6,4185,0
782,7,4030,0
782,8,3460,0
782,9,3648,0
783,0,3256,0
783,1,3781,0
783,2,4059,0
783,3,3468,0
783,4,3643,0
783,5,4089,0
783,6,3670,0
783,7,3589,0
783,8,3817,0
783,9,3763,0
784,0,1760,0
784,1,1754,0
784,2,1763,0
784,3,1748,0
784,4,1744,0
784,5,1752,0
784,6,1757,0
784,7,1747,0
784,8,1745,0
784,9,1737,0
785,0,1753,0
785,1,1751,0
785,2,1756,0
785,3,1786,0
785,4,1746,0
785,5,1750,0
785,6,1769,0
785,7,1761,0
785,8,1745,0
785,9,1753,0
786,0,1773,0
786,1,1767,0
786,2,1761,0
786,3,1754,0
786,4,1754,0
786,5,1762,0
786,6,1763,0
786,7,1753,0
786,8,1828,0
786,9,1759,0
787,0,1743,0
787,1,1748,0
787,2,1750,0
787,3,1753,0
787,4,1740,0
787,5,1739,0
787,6,1751,0
787,7,1739,0
787,8,1731,0
787,9,1737,0
788,0,1756,0
788,1,1764,0
788,2,1766,0
788,3,1764,0
788,4,1781,0
788,5,1768,0
788,6,1773,0
788,7,1777,0
788,8,1758,0
788,9,1763,0
789,0,1763,1
789,1,1767,1
789,2,1769,1
789,3,1770,1
789,4,1767,1
789,5,1755,1
789,6,1774,1
789,7,1770,1
789,8,1769,1
789,9,1766,1
790,0,1753,0
790,1,1751,0
790,2,1759,0
790,3,1736,0
790,4,1753,0
790,5,1743,0
790,6,1750,0
790,7,1752,0
790,8,1740,0
790,9,1769,0
791,0,1741,0
791,1,1729,0
791,2,1766,0
791,3,1734,0
791,4,1738,0
791,5,1730,0
791,6,1770,0
791,7,1732,0
791,8,1734,0
791,9,1746,0
792,0,1784,0
792,1,1787,0
792,2,1806,0
792,3,1781,0
792,4,1776,0
792,5,1791,0
792,6,1782,0
792,7,1780,0
792,8,1784,0
792,9,1785,0
793,0,4690,0
793,1,4525,0
793,2,4631,0
793,3,5230,0
793,4,4746,0
793,5,4585,0
793,6,4094,0
793,7,4547,0
793,8,4849,0
793,9,4779,0
794,0,4682,0
794,1,4328,0
794,2,4345,0
794,3,4657,0
794,4,4469,0
794,5,5007,0
794,6,4374,0
794,7,4690,0
794,8,4037,0
794,9,4660,0
795,0,4814,0
795,1,4249,0
795,2,4320,0
795,3,4408,0
795,4,4534,0
795,5,4000,0
795,6,4450,0
795,7,4545,0
795,8,4333,0
795,9,4333,0
796,0,5024,0
796,1,4594,0
796,2,4890,0
796,3,4681,0
796,4,4338,0
796,5,4395,0
796,6,4828,0
796,7,4597,0
796,8,4705,0
796,9,4545,0
797,0,4507,0
797,1,4571,0
797,2,4988,0
797,3,4338,0
797,4,4886,0
797,5,4700,0
797,6,4711,0
797,7,4440,0
797,8,4722,0
797,9,4745,0
798,0,4884,0
798,1,4570,0
798,2,5037,0
798,3,4898,0
798,4,4703,0
798,5,4510,0
798,6,4541,0
798,7,4471,0
798,8,4887,0
798,9,4610,0
799,0,3989,0
799,1,4786,0
799,2,4500,0
799,3,4279,0
799,4,4402,0
799,5,4720,0
799,6,4864,0
799,7,4619,0
799,8,4570,0
799,9,4631,0
800,0,5011,1
800,1,4970,1
800,2,5038,1
800,3,4273,1
800,4,5051,1
800,5,4679,1
800,6,4977,1
800,7,5194,1
800,8,4988,1
800,9,4874,1
801,0,4939,0
801,1,4543,0
801,2,4667,0
801,3,4884,0
801,4,4692,0
801,5,4811,0
801,6,4860,0
801,7,4807,0
801,8,5149,0
801,9,5116,0
802,0,4618,0
802,1,4509,0
802,2,4409,0
802,3,4150,0
802,4,4994,0
802,5,4957,0
802,6,4850,0
802,7,4970,0
802,8,4631,0
802,9,4774,0
803,0,4257,0
803,1,4830,0
803,2,4830,0
803,3,5086,0
803,4,4429,0
803,5,4721,0
803,6,4721,0
803,7,4509,0
803,8,4691,0
803,9,4686,0
804,0,5181,0
804,1,4762,0
804,2,4284,0
804,3,4859,0
804,4,4835,0
804,5,4789,0
804,6,4671,0
804,7,5283,0
804,8,4632,0
804,9,4781,0
805,0,4351,0
805,1,4611,0
805,2,4225,0
805,3,5244,0
805,4,4851,0
805,5,4706,0
805,6,4529,0
805,7,4630,0
805,8,4428,0
805,9,4997,0
806,0,4950,0
806,1,4636,0
806,2,4516,0
806,3,5120,0
806,4,4530,0
806,5,4629,0
806,6,4618,0
806,7,4727,0
806,8,4678,0
806,9,4252,0
807,0,4169,0
807,1,4729,0
807,2,4362,0
807,3,4531,0
807,4,4902,0
807,5,4880,0
807,6,4791,0
807,7,4501,0
807,8,5204,0
807,9,4259,0
808,0,4888,0
808,1,4854,0
808,2,5360,0
808,3,4982,0
808,4,4922,0
808,5,5116,0
808,6,5285,0
808,7,5175,0
808,8,4779,0
808,9,4947,0
809,0,5079,0
809,1,4542,0
809,2,5407,0
809,3,5090,0
809,4,4710,0
809,5,4769,0
809,6,4647,0
809,7,4715,0
809,8,4915,0
809,9,4659,0
810,0,4522,0
810,1,4834,0
810,2,4778,0
810,3,5129,0
810,4,4813,0
810,5,5008,0
810,6,4976,0
810,7,4882,0
810,8,4583,0
810,9,5019,0
811,0,762,0
811,1,775,0
811,2,782,0
811,3,778,0
811,4,778,0
811,5,759,0
811,6,782,0
811,7,774,0
811,8,777,0
811,9,772,0
812,0,789,0
812,1,789,0
812,2,785,0
812,3,782,0
812,4,783,0
812,5,782,0
812,6,786,0
812,7,779,0
812,8,781,0
812,9,787,0
813,0,764,0
813,1,764,0
813,2,760,0
813,3,761,0
813,4,762,0
813,5,761,0
813,6,770,0
813,7,756,0
813,8,765,0
813,9,762,0
814,0,772,0
814,1,799,0
814,2,771,0
814,3,767,0
814,4,772,0
814,5,778,0
814,6,771,0
814,7,768,0
814,8,768,0
814,9,767,0
815,0,772,0
815,1,764,0
815,2,766,0
815,3,768,0
815,4,769,0
815,5,772,0
815,6,779,0
815,7,765,0
815,8,776,0
815,9,775,0
816,0,771,0
816,1,767,0
816,2,753,0
816,3,769,0
816,4,768,0
816,5,758,0
816,6,766,0
816,7,759,0
816,8,771,0
816,9,775,0
817,0,774,0
817,1,772,0
817,2,768,0
817,3,776,0
817,4,776,0
817,5,758,0
817,6,759,0
817,7,770,0
817,8,760,0
817,9,785,0
818,0,753,0
818,1,754,0
818,2,761,0
818,3,748,0
818,4,753,0
818,5,752,0
818,6,764,0
818,7,753,0
818,8,759,0
818,9,780,0
819,0,777,0
819,1,781,0
819,2,771,0
819,3,770,0
819,4,769,0
819,5,797,0
819,6,778,0
819,7,775,0
819,8,778,0
819,9,776,0
820,0,1195,0
820,1,1201,0
820,2,1240,0
820,3,1180,0
820,4,1161,0
820,5,1179,0
820,6,1173,0
820,7,1178,0
820,8,1204,0
820,9,1163,0
821,0,1202,0
821,1,1189,0
821,2,1096,0
821,3,1188,0
821,4,1152,0
821,5,1155,0
821,6,1148,0
821,7,1080,0
821,8,1233,0
821,9,1155,0
822,0,1169,0
822,1,1228,0
822,2,1161,0
822,3,1210,0
822,4,1186,0
822,5,1202,0
822,6,1144,0
822,7,1150,0
822,8,1204,0
822,9,1131,0
823,0,1170,0
823,1,1249,0
823,2,1202,0
823,3,1178,0
823,4,1203,0
823,5,1137,0
823,6,1159,0
823,7,1195,0
823,8,1231,0
823,9,1217,0
824,0,1239,0
824,1,1114,0
824,2,1264,0
824,3,1263,0
824,4,1163,0
824,5,1161,0
824,6,1250,0
824,7,1216,0
824,8,1187,0
824,9,1274,0
825,0,1224,0
825,1,1240,0
825,2,1290,0
825,3,1158,0
825,4,1197,0
825,5,1212,0
825,6,1216,0
825,7,1287,0
825,8,1303,0
825,9,1229,0
826,0,1186,0
826,1,1287,0
826,2,1230,0
826,3,1263,0
826,4,1289,0
826,5,1236,0
826,6,1281,0
826,7,1316,0
826,8,1289,0
826,9,1290,0
827,0,1265,0
827,1,1278,0
827,2,1229,0
827,3,1101,0
827,4,1229,0
827,5,1232,0
827,6,1229,0
827,7,1194,0
827,8,1196,0
827,9,1194,0
828,0,1175,0
828,1,1232,0
828,2,1204,0
828,3,1307,0
828,4,1187,0
828,5,1250,0
828,6,1181,0
828,7,1230,0
828,8,1165,0
828,9,1225,0
829,0,1296,0
829,1,1205,0
829,2,1284,0
829,3,1222,0
829,4,1218,0
829,5,1270,0
829,6,1185,0
829,7,1258,0
829,8,1266,0
829,9,1222,0
830,0,1165,0
830,1,1285,0
830,2,1261,0
830,3,1207,0
830,4,1142,0
830,5,1241,0
830,6,1268,0
830,7,1226,0
830,8,1158,0
830,9,1292,0
831,0,1123,0
831,1,1149,0
831,2,1210,0
831,3,1203,0
831,4,1215,0
831,5,1210,0
831,6,1179,0
831,7,1255,0
831,8,1261,0
831,9,1223,0
832,0,1165,0
832,1,1168,0
832,2,1160,0
832,3,1242,0
832,4,1217,0
832,5,1199,0
832,6,1136,0
832,7,1191,0
832,8,1190,0
832,9,1185,0
833,0,1242,0
833,1,1124,0
833,2,1169,0
833,3,1203,0
833,4,1272,0
833,5,1255,0
833,6,1170,0
833,7,1220,0
833,8,1246,0
833,9,1165,0
834,0,1264,0
834,1,1207,0
834,2,1149,0
834,3,1156,0
834,4,1210,0
834,5,1168,0
834,6,1243,0
834,7,1187,0
834,8,1252,0
834,9,1204,0
835,0,1217,0
835,1,1149,0
835,2,1201,0
835,3,1219,0
835,4,1119,0
835,5,1218,0
835,6,1164,0
835,7,1219,0
835,8,1219,0
835,9,1199,0
836,0,1141,0
836,1,1136,0
836,2,1177,0
836,3,1235,0
836,4,1124,0
836,5,1211,0
836,6,1208,0
836,7,1129,0
836,8,1243,0
836,9,1150,0
837,0,1264,0
837,1,1215,0
837,2,1224,0
837,3,1212,0
837,4,1220,0
837,5,1144,0
837,6,1251,0
837,7,1231,0
837,8,1167,0
837,9,1184,0
847,0,2057,0
847,1,2082,0
847,2,2056,0
847,3,2029,0
847,4,1998,0
847,5,2001,0
847,6,2062,0
847,7,1998,0
847,8,1956,0
847,9,2018,0
848,0,2094,0
848,1,1996,0
848,2,1979,0
848,3,1970,0
848,4,1968,0
848,5,2077,0
848,6,2019,0
848,7,2002,0
848,8,2103,0
848,9,2019,0
849,0,2208,0
849,1,2129,0
849,2,2121,0
849,3,2113,0
849,4,2007,0
849,5,2082,0
849,6,2182,0
849,7,2160,0
849,8,2064,0
849,9,2014,0
850,0,1930,0
850,1,1974,0
850,2,1975,0
850,3,2060,0
850,4,1962,0
850,5,2094,0
850,6,2023,0
850,7,2040,0
850,8,1983,0
850,9,2093,0
851,0,1916,0
851,1,1911,0
851,2,2006,0
851,3,1916,0
851,4,1910,0
851,5,1843,0
851,6,1911,0
851,7,1933,0
851,8,2006,0
851,9,2017,0
852,0,2220,0
852,1,2041,0
852,2,2086,0
852,3,2026,0
852,4,2129,0
852,5,2027,0
852,6,2005,0
852,7,2078,0
852,8,2012,0
852,9,2138,0
853,0,1952,0
853,1,2026,0
853,2,2116,0
853,3,2047,0
853,4,2109,0
853,5,1963,0
853,6,2094,0
853,7,2013,0
853,8,1945,0
853,9,2118,0
854,0,1966,0
854,1,1985,0
854,2,1905,0
854,3,2056,0
854,4,1983,0
854,5,1868,0
854,6,1943,0
854,7,1990,0
854,8,1957,0
854,9,1999,0
855,0,2064,0
855,1,2091,0
855,2,2139,0
855,3,2064,0
855,4,2022,0
855,5,2083,0
855,6,2021,0
855,7,2015,0
855,8,2063,0
855,9,2054,0
856,0,2085,0
856,1,2032,0
856,2,2005,0
856,3,2080,0
856,4,2069,0
856,5,2013,0
856,6,2038,0
856,7,2203,0
856,8,2178,0
856,9,2103,0
857,0,1932,0
857,1,1923,0
857,2,1910,0
857,3,1993,0
857,4,1935,0
857,5,2022,0
857,6,1925,0
857,7,2060,0
857,8,2038,0
857,9,1961,0
858,0,2124,0
858,1,2073,0
858,2,2049,0
858,3,2079,0
858,4,2113,0
858,5,2055,0
858,6,1996,0
858,7,2149,0
858,8,2215,0
858,9,2028,0
859,0,2159,0
859,1,2005,0
859,2,2073,0
859,3,2090,0
859,4,1940,0
859,5,2084,0
859,6,2020,0
859,7,2183,0
859,8,2111,0
859,9,2148,0
860,0,2148,0
860,1,2205,0
860,2,2123,0
860,3,1908,0
860,4,2096,0
860,5,2031,0
860,6,2140,0
860,7,2023,0
860,8,2149,0
860,9,2090,0
861,0,2075,0
861,1,2086,0
861,2,2210,0
861,3,2078,0
861,4,2076,0
861,5,2206,0
861,6,2159,0
861,7,2062,0
861,8,2146,0
861,9,2057,0
862,0,2089,0
862,1,2146,0
862,2,2133,0
862,3,2073,0
862,4,1936,0
862,5,1910,0
862,6,2062,0
862,7,1928,0
862,8,2133,0
862,9,2127,0
863,0,2094,0
863,1,1889,0
863,2,2035,0
863,3,2171,0
863,4,2105,0
863,5,2025,0
863,6,2085,0
863,7,1949,0
863,8,2087,0
863,9,2078,0
864,0,2075,0
864,1,2016,0
864,2,2117,0
864,3,2021,0
864,4,2078,0
864,5,2030,0
864,6,2021,0
864,7,2090,0
864,8,2103,0
864,9,2246,0
865,0,2749,0
865,1,2729,0
865,2,2838,0
865,3,2737,0
865,4,2741,0
865,5,2749,0
865,6,2716,0
865,7,2747,0
865,8,2740,0
865,9,2712,0
866,0,2697,0
866,1,2695,0
866,2,2713,0
866,3,2692,0
866,4,2681,0
866,5,2731,0
866,6,2696,0
866,7,2692,0
866,8,2705,0
866,9,2691,0
867,0,2740,0
867,1,2748,0
867,2,2698,0
867,3,2731,0
867,4,2719,0
867,5,2718,0
867,6,2744,0
867,7,2715,0
867,8,2708,0
867,9,2690,0
868,0,2742,0
868,1,2708,0
868,2,2722,0
868,3,2707,0
868,4,2763,0
868,5,2729,0
868,6,2720,0
868,7,2716,0
868,8,2737,0
868,9,2727,0
869,0,2641,0
869,1,2685,0
869,2,2669,0
869,3,2672,0
869,4,2658,0
869,5,2662,0
869,6,2658,0
869,7,2668,0
869,8,2641,0
869,9,2646,0
870,0,2695,0
870,1,2692,0
870,2,2747,0
870,3,2669,0
870,4,2713,0
870,5,2708,0
870,6,2665,0
870,7,2716,0
870,8,2672,0
870,9,2700,0
871,0,2721,0
871,1,2697,0
871,2,2694,0
871,3,2698,0
871,4,2713,0
871,5,2702,0
871,6,2737,0
871,7,2689,0
871,8,2717,0
871,9,2689,0
872,0,2708,0
872,1,2654,0
872,2,2680,0
872,3,2671,0
872,4,2678,0
872,5,2707,0
872,6,2686,0
872,7,2652,0
872,8,2647,0
872,9,2668,0
873,0,2750,0
873,1,2740,0
873,2,2734,0
873,3,2746,0
873,4,2728,0
873,5,2742,0
873,6,2765,0
873,7,2720,0
873,8,2729,0
873,9,2705,0
874,0,3813,0
874,1,4082,0
874,2,3941,0
874,3,3936,0
874,4,3946,0
874,5,3995,0
874,6,4024,0
874,7,4082,0
874,8,4116,0
874,9,3976,0
875,0,4138,0
875,1,4281,0
875,2,4122,0
875,3,4078,0
875,4,4215,0
875,5,4092,0
875,6,4235,0
875,7,4238,0
875,8,4085,0
875,9,4331,0
876,0,4012,0
876,1,4122,0
876,2,4176,0
876,3,4016,0
876,4,4109,0
876,5,3999,0
876,6,4174,0
876,7,4138,0
876,8,4011,0
876,9,4005,0
877,0,3962,0
877,1,3809,0
877,2,3838,0
877,3,4030,0
877,4,4032,0
877,5,4025,0
877,6,4028,0
877,7,3986,0
877,8,3891,0
877,9,3861,0
878,0,3856,0
878,1,3923,0
878,2,3871,0
878,3,3897,0
878,4,3799,0
878,5,3657,0
878,6,3853,0
878,7,3832,0
878,8,3915,0
878,9,3986,0
879,0,4016,0
879,1,4011,0
879,2,3817,0
879,3,3945,0
879,4,3977,0
879,5,3802,0
879,6,3868,0
879,7,3927,0
879,8,4132,0
879,9,3949,0
880,0,3955,0
880,1,3870,0
880,2,3879,0
880,3,3857,0
880,4,3977,0
880,5,3881,0
880,6,3761,0
880,7,3771,0
880,8,3900,0
880,9,4041,0
881,0,3972,0
881,1,4107,0
881,2,3892,0
881,3,3921,0
881,4,3957,0
881,5,3902,0
881,6,3969,0
881,7,4015,0
881,8,4241,0
881,9,3959,0
882,0,3987,0
882,1,4210,0
882,2,4327,0
882,3,4102,0
882,4,4074,0
882,5,4199,0
882,6,4257,0
882,7,4143,0
882,8,4083,0
882,9,4325,0
883,0,3679,0
883,1,3588,0
883,2,3618,0
883,3,3687,0
883,4,3551,0
883,5,3599,0
883,6,3676,0
883,7,3644,0
883,8,3587,0
883,9,3694,0
884,0,3544,0
884,1,3481,0
884,2,3491,0
884,3,3478,0
884,4,3473,0
884,5,3552,0
884,6,3464,0
884,7,3492,0
884,8,3531,0
884,9,3523,0
885,0,3596,0
885,1,3536,0
885,2,3634,0
885,3,3613,0
885,4,3595,0
885,5,3604,0
885,6,3620,0
885,7,3568,0
885,8,3642,0
885,9,3541,0
886,0,3701,0
886,1,3444,0
886,2,3429,0
886,3,3554,0
886,4,3540,0
886,5,3560,0
886,6,3483,0
886,7,3603,0
886,8,3554,0
886,9,3519,0
887,0,3574,0
887,1,3453,0
887,2,3511,0
887,3,3498,0
887,4,3464,0
887,5,3493,0
887,6,3507,0
887,7,3630,0
887,8,3445,0
887,9,3592,0
888,0,3514,0
888,1,3525,0
888,2,3471,0
888,3,3571,0
888,4,3465,0
888,5,3722,0
888,6,3643,0
888,7,3700,0
888,8,3570,0
888,9,3542,0
889,0,3466,0
889,1,3483,0
889,2,3481,0
889,3,3430,0
889,4,3475,0
889,5,3542,0
889,6,3460,0
889,7,3442,0
889,8,3547,0
889,9,3554,0
890,0,3555,0
890,1,3474,0
890,2,3525,0
890,3,3426,0
890,4,3414,0
890,5,3535,0
890,6,3624,0
890,7,3666,0
890,8,3530,0
890,9,3562,0
891,0,3518,0
891,1,3679,0
891,2,3604,0
891,3,3568,0
891,4,3522,0
891,5,3546,0
891,6,3649,0
891,7,3524,0
891,8,3583,0
891,9,3509,0
892,0,1621,0
892,1,1622,0
892,2,1648,0
892,3,1666,0
892,4,1643,0
892,5,1651,0
892,6,1635,0
892,7,1651,0
892,8,1634,0
892,9,1664,0
893,0,1640,0
893,1,1634,0
893,2,1636,0
893,3,1654,0
893,4,1640,0
893,5,1634,0
893,6,1633,0
893,7,1650,0
893,8,1632,0
893,9,1639,0
894,0,1661,0
894,1,1657,0
894,2,1664,0
894,3,1666,0
894,4,1668,0
894,5,1679,0
894,6,1688,0
894,7,1664,0
894,8,1684,0
894,9,1672,0
895,0,1631,0
895,1,1642,0
895,2,1657,0
895,3,1661,0
895,4,1629,0
895,5,1652,0
895,6,1639,0
895,7,1660,0
895,8,1658,0
895,9,1659,0
896,0,1651,0
896,1,1679,0
896,2,1647,0
896,3,1652,0
896,4,1674,0
896,5,1674,0
896,6,1661,0
896,7,1621,0
896,8,1645,0
896,9,1670,0
897,0,1640,0
897,1,1635,0
897,2,1654,0
897,3,1654,0
897,4,1662,0
897,5,1629,0
897,6,1690,0
897,7,1658,0
897,8,1636,0
897,9,1675,0
898,0,1694,0
898,1,1673,0
898,2,1664,0
898,3,1700,0
898,4,1680,0
898,5,1656,0
898,6,1679,0
898,7,1665,0
898,8,1670,0
898,9,1680,0
899,0,1626,0
899,1,1639,0
899,2,1635,0
899,3,1637,0
899,4,1634,0
899,5,1640,0
899,6,1633,0
899,7,1658,0
899,8,1654,0
899,9,1635,0
900,0,1694,0
900,1,1642,0
900,2,1620,0
900,3,1654,0
900,4,1642,0
900,5,1621,0
900,6,1627,0
900,7,1613,0
900,8,1632,0
900,9,1635,0
901,0,3091,0
901,1,2944,0
901,2,2989,0
901,3,2988,0
901,4,2931,0
901,5,2935,0
901,6,2863,0
901,7,3059,0
901,8,2883,0
901,9,2913,0
902,0,3084,0
902,1,2996,0
902,2,3005,0
902,3,2858,0
902,4,3089,0
902,5,2845,0
902,6,3167,0
902,7,3201,0
902,8,3060,0
902,9,2818,0
903,0,3030,0
903,1,3072,0
903,2,3412,0
903,3,3047,0
903,4,3135,0
903,5,3213,0
903,6,2985,0
903,7,2933,0
903,8,3288,0
903,9,3207,0
904,0,2916,0
904,1,3186,0
904,2,3085,0
904,3,3084,0
904,4,3157,0
904,5,3109,0
904,6,3051,0
904,7,3077,0
904,8,3121,0
904,9,3055,0
905,0,2952,0
905,1,3162,0
905,2,2829,0
905,3,2879,0
905,4,2800,0
905,5,2858,0
905,6,2834,0
905,7,2823,0
905,8,2925,0
905,9,3137,0
906,0,3177,0
906,1,3050,0
906,2,3122,0
906,3,2985,0
906,4,3075,0
906,5,2824,0
906,6,3037,0
906,7,3140,0
906,8,3107,0
906,9,3139,0
907,0,2834,0
907,1,3068,0
907,2,2966,0
907,3,2913,0
907,4,3002,0
907,5,3017,0
907,6,3097,0
907,7,3070,0
907,8,2960,0
907,9,2979,0
908,0,3069,0
908,1,2989,0
908,2,3105,0
908,3,3080,0
908,4,2953,0
908,5,3167,0
908,6,3207,0
908,7,3067,0
908,8,2827,0
908,9,3162,0
909,0,2965,0
909,1,3260,0
909,2,2923,0
909,3,3098,0
909,4,3023,0
909,5,3056,0
909,6,3275,0
909,7,3103,0
909,8,3343,0
909,9,2939,0
910,0,3902,0
910,1,3525,0
910,2,3224,0
910,3,3465,0
910,4,3718,0
910,5,3487,0
910,6,3518,0
910,7,3602,0
910,8,3441,0
910,9,3844,0
911,0,3619,0
911,1,3616,0
911,2,3543,0
911,3,3852,0
911,4,3895,0
911,5,3576,0
911,6,3954,0
911,7,4157,0
911,8,3800,0
911,9,3769,0
912,0,3831,0
912,1,3595,0
912,2,3792,0
912,3,3562,0
912,4,3201,0
912,5,3246,0
912,6,3551,0
912,7,3631,0
912,8,3413,0
912,9,3584,0
913,0,3312,0
913,1,4011,0
913,2,3816,0
913,3,3947,0
913,4,3437,0
913,5,3985,0
913,6,3556,0
913,7,4015,0
913,8,3641,0
913,9,3453,0
914,0,3558,0
914,1,3787,0
914,2,4097,0
914,3,3487,0
914,4,4198,0
914,5,3382,0
914,6,3702,0
914,7,3719,0
914,8,3405,0
914,9,3728,0
915,0,3805,0
915,1,4005,0
915,2,3447,0
915,3,4031,0
915,4,4002,0
915,5,3776,0
915,6,4233,0
915,7,3746,0
915,8,3783,0
915,9,3557,0
916,0,3536,0
916,1,3435,0
916,2,3609,0
916,3,3522,0
916,4,3539,0
916,5,3915,0
916,6,3354,0
916,7,3322,0
916,8,3541,0
916,9,3683,0
917,0,3585,0
917,1,3917,0
917,2,3819,0
917,3,3742,0
917,4,3798,0
917,5,3521,0
917,6,3695,0
917,7,3556,0
917,8,3958,0
917,9,3746,0
918,0,3492,0
918,1,3517,0
918,2,3584,0
918,3,3947,0
918,4,3820,0
918,5,3722,0
918,6,3526,0
918,7,3741,0
918,8,3763,0
918,9,3829,0
919,0,3061,0
919,1,3077,0
919,2,3059,0
919,3,3093,0
919,4,3078,0
919,5,3085,0
919,6,3060,0
919,7,3089,0
919,8,3100,0
919,9,3100,0
920,0,3146,0
920,1,3210,0
920,2,3200,0
920,3,3165,0
920,4,3219,0
920,5,3136,0
920,6,3215,0
920,7,3143,0
920,8,3175,0
920,9,3158,0
921,0,3247,0
921,1,3234,0
921,2,3225,0
921,3,3263,0
921,4,3242,0
921,5,3258,0
921,6,3237,0
921,7,3211,0
921,8,3293,0
921,9,3238,0
922,0,3159,0
922,1,3090,0
922,2,3115,0
922,3,3132,0
922,4,3119,0
922,5,3117,0
922,6,3089,0
922,7,3092,0
922,8,3103,0
922,9,3092,0
923,0,3179,0
923,1,3200,0
923,2,3208,0
923,3,3188,0
923,4,3202,0
923,5,3216,0
923,6,3193,0
923,7,3302,0
923,8,3216,0
923,9,3202,0
924,0,3229,0
924,1,3258,0
924,2,3208,0
924,3,3204,0
924,4,3189,0
924,5,3264,0
924,6,3238,0
924,7,3238,0
924,8,3258,0
