#id,fairspan_max_span,ndpso_avg_max_span,ndpso_min_max_span,ndpso_max_max_span,fairspan_total_time,ndpso_avg_pre_time,ndpso_min_pre_time,ndpso_max_pre_time,ndpso_avg_post_time,ndpso_min_post_time,ndpso_max_post_time,ndpso_avg_total_time,ndpso_amin_total_time,ndpso_max_total_time
256,0.2631578947,0.265037594,0.2631578947,0.2678571429,1,1753.1,1670,2132,0,0,0,1753.1,1670,2132
257,0.3859649123,0.3863064741,0.3859649123,0.389380531,0,1784.3,1653,1808,0,0,0,1784.3,1653,1808
258,0.1907514451,0.1909732491,0.1907514451,0.1918604651,0,1759.7,1587,2396,0,0,0,1759.7,1587,2396
259,0.9473684211,0.9473684211,0.9473684211,0.9473684211,0,1721.5,1622,2075,0,0,0,1721.5,1622,2075
260,0.2105263158,0.2154798762,0.2105263158,0.2352941176,0,1635.1,1582,1690,0.1,0,1,1635.2,1582,1690
261,0.1560693642,0.1562519014,0.1560693642,0.1578947368,0,1752.1,1598,2407,0,0,0,1752.1,1598,2407
262,0.5087719298,0.5143221691,0.5087719298,0.5272727273,1,1751.1,1704,1858,0,0,0,1751.1,1704,1858
263,0.185840708,0.185840708,0.185840708,0.185840708,1,1878.7,1664,2710,0,0,0,1878.7,1664,2710
264,0.1077844311,0.1077844311,0.1077844311,0.1077844311,0,1706.4,1645,1770,0,0,0,1706.4,1645,1770
265,0.6842105263,0.6893743793,0.6842105263,0.7358490566,0,1772.4,1737,1836,0.1,0,1,1772.5,1737,1837
266,0.0442477876,0.0444526385,0.0442477876,0.0462962963,0,1755.1,1658,2019,0,0,0,1755.1,1658,2019
267,0.006097561,0.0061162652,0.006097561,0.0061349693,1,1726.4,1668,1794,0,0,0,1726.4,1668,1794
268,0.2807017544,0.2827249943,0.2807017544,0.2909090909,1,1777.5,1671,2026,0,0,0,1777.5,1671,2026
269,0.6403508772,0.6403508772,0.6403508772,0.6403508772,0,1712.5,1662,1968,0,0,0,1712.5,1662,1968
270,0.0588235294,0.0589979779,0.0588235294,0.0595238095,0,1757.6,1687,1872,0,0,0,1757.6,1687,1872
271,0.5438596491,0.5438596491,0.5438596491,0.5438596491,0,746.8,699,1090,0,0,0,746.8,699,1090
272,0.1869158879,0.1869158879,0.1869158879,0.1869158879,0,837.4,728,1125,0,0,0,837.4,728,1125
273,0.1161290323,0.1161290323,0.1161290323,0.1161290323,0,679.5,674,685,0,0,0,679.5,674,685
274,1.0350877193,1.0350877193,1.0350877193,1.0350877193,0,685.5,673,703,0,0,0,685.5,673,703
275,0.5535714286,0.5535714286,0.5535714286,0.5535714286,0,726.2,722,734,0,0,0,726.2,722,734
276,0.39375,0.39375,0.39375,0.39375,0,695.7,673,712,0,0,0,695.7,673,712
277,1.6923076923,1.6923076923,1.6923076923,1.6923076923,0,756.1,717,966,0,0,0,756.1,717,966
278,0.0701754386,0.0701754386,0.0701754386,0.0701754386,0,685.9,656,887,0,0,0,685.9,656,887
279,0.225433526,0.225433526,0.225433526,0.225433526,0,696.3,667,797,0,0,0,696.3,667,797
280,0.0175438596,0.017575188,0.0175438596,0.0178571429,1,1542.7,1523,1582,0,0,0,1542.7,1523,1582
281,0.1565217391,0.1580947891,0.1565217391,0.1651376147,0,1715.9,1598,1957,0,0,0,1715.9,1598,1957
282,0.0231213873,0.0234251563,0.0231213873,0.0239520958,1,1694.4,1615,2195,0,0,0,1694.4,1615,2195
283,0.75,0.7527272727,0.75,0.7636363636,0,1598.1,1568,1663,0,0,0,1598.1,1568,1663
284,0.1739130435,0.1742208542,0.1739130435,0.1769911504,0,1602.4,1509,1713,0,0,0,1602.4,1509,1713
285,0.3450292398,0.3460512802,0.3450292398,0.3511904762,0,1621.6,1536,2103,0,0,0,1621.6,1536,2103
286,0.6315789474,0.6315789474,0.6315789474,0.6315789474,0,1597.7,1531,1655,0,0,0,1597.7,1531,1655
287,0.7652173913,0.7665717584,0.7652173913,0.7787610619,0,1605.2,1513,1721,0,0,0,1605.2,1513,1721
288,0.4619883041,0.4639233508,0.4619883041,0.4759036145,1,1718.4,1610,2562,0,0,0,1718.4,1610,2562
289,0.2280701754,0.2344054581,0.2280701754,0.2407407407,0,1779.8,1694,1914,0,0,0,1779.8,1694,1914
290,0.2086956522,0.209065025,0.2086956522,0.2123893805,0,1851.9,1798,2064,0,0,0,1851.9,1798,2064
291,0.0057803468,0.0057803468,0.0057803468,0.0057803468,1,1907.2,1777,2714,0,0,0,1907.2,1777,2714
292,0.4736842105,0.4753759398,0.4736842105,0.4821428571,1,2005.3,1733,2662,0,0,0,2005.3,1733,2662
293,0.3571428571,0.3587516088,0.3571428571,0.3603603604,1,1961.3,1774,2597,0,0,0,1961.3,1774,2597
294,0.2658959538,0.2697211638,0.2658959538,0.2771084337,0,1841.8,1700,1939,0,0,0,1841.8,1700,1939
295,1.5535714286,1.5535714286,1.5535714286,1.5535714286,0,1915.1,1822,2608,0,0,0,1915.1,1822,2608
296,0.4473684211,0.4485561248,0.4473684211,0.4513274336,0,1816.2,1782,1933,0,0,0,1816.2,1782,1933
297,0.225433526,0.2273089627,0.225433526,0.2321428571,0,1761.4,1713,1829,0,0,0,1761.4,1713,1829
307,0.298245614,0.3003759398,0.298245614,0.3035714286,0,1999.9,1943,2086,0,0,0,1999.9,1943,2086
308,0.2368421053,0.2381223329,0.2368421053,0.2432432432,0,1962.9,1832,2119,0,0,0,1962.9,1832,2119
309,0.1834319527,0.1847952609,0.1834319527,0.19375,0,2085.9,1953,2157,0,0,0,2085.9,1953,2157
310,0.4035087719,0.4042293233,0.4035087719,0.4107142857,1,1888.9,1767,2018,0,0,0,1888.9,1767,2018
311,0.2566371681,0.2573370877,0.2566371681,0.2636363636,0,2195.4,1794,3162,0,0,0,2195.4,1794,3162
312,0.3662790698,0.3860197117,0.3662790698,0.4315068493,0,2118.1,1954,2191,0,0,0,2118.1,1954,2191
313,1.5178571429,1.5498004354,1.5178571429,1.6346153846,0,1960.2,1748,2228,0,0,0,1960.2,1748,2228
314,0.4553571429,0.4553571429,0.4553571429,0.4553571429,0,2021.8,1790,2883,0,0,0,2021.8,1790,2883
315,0.3699421965,0.3705874445,0.3699421965,0.3720930233,0,1918.6,1799,2427,0,0,0,1918.6,1799,2427
316,0.4727272727,0.4561403509,0.4561403509,0.4561403509,0,1697.4,1652,1781,0.1,0,1,1697.5,1652,1781
317,0.2654867257,0.2657237674,0.2654867257,0.2678571429,0,1738.5,1543,1899,0,0,0,1738.5,1543,1899
318,0.1511627907,0.1536352256,0.1511627907,0.1614906832,1,1676.8,1523,1756,0.1,0,1,1676.9,1523,1756
319,1.1052631579,1.1111842105,1.1052631579,1.125,1,1771.5,1694,1856,0,0,0,1771.5,1694,1856
320,0.4912280702,0.4912280702,0.4912280702,0.4912280702,0,1755.6,1530,2274,0.1,0,1,1755.7,1530,2274
321,0.3017751479,0.301954776,0.3017751479,0.3035714286,0,1859,1774,1913,0,0,0,1859,1774,1913
322,1.0877192982,1.0877192982,1.0877192982,1.0877192982,0,1834.8,1763,1915,0,0,0,1834.8,1763,1915
323,0.8086956522,0.8130279503,0.8086956522,0.8303571429,0,1784.2,1684,1912,0.1,0,1,1784.3,1685,1912
324,0.1976744186,0.1994543441,0.1976744186,0.2060606061,1,1698.5,1509,1904,0,0,0,1698.5,1509,1904
334,0.1,0.1,0.1,0.1,0,198.6,194,211,0,0,0,198.6,194,211
335,0.6904761905,0.6904761905,0.6904761905,0.6904761905,0,195.1,191,200,0,0,0,195.1,191,200
336,0.4193548387,0.4193548387,0.4193548387,0.4193548387,0,197.8,195,200,0,0,0,197.8,195,200
337,0.3333333333,0.3333333333,0.3333333333,0.3333333333,0,197.7,195,210,0,0,0,197.7,195,210
338,1.1923076923,1.1923076923,1.1923076923,1.1923076923,0,197.1,189,217,0,0,0,197.1,189,217
339,0.2619047619,0.2619047619,0.2619047619,0.2619047619,0,199.5,192,219,0,0,0,199.5,192,219
340,3.3846153846,3.3846153846,3.3846153846,3.3846153846,0,196.1,194,200,0,0,0,196.1,194,200
341,2.2619047619,2.2619047619,2.2619047619,2.2619047619,0,194.3,192,201,0,0,0,194.3,192,201
342,0.72,0.72,0.72,0.72,1,226.2,192,380,0,0,0,226.2,192,380
343,1.2,1.2,1.2,1.2,0,192,189,197,0.1,0,1,192.1,189,197
344,0.5357142857,0.5357142857,0.5357142857,0.5357142857,0,210.3,190,293,0,0,0,210.3,190,293
345,0.0568181818,0.0568181818,0.0568181818,0.0568181818,0,197.7,194,204,0,0,0,197.7,194,204
346,0.3448275862,0.3448275862,0.3448275862,0.3448275862,0,204.7,193,284,0.1,0,1,204.8,193,284
347,1.8333333333,1.8333333333,1.8333333333,1.8333333333,0,199.4,194,220,0,0,0,199.4,194,220
348,0.2615384615,0.2615384615,0.2615384615,0.2615384615,0,201.4,190,285,0,0,0,201.4,190,285
349,3.5185185185,3.5185185185,3.5185185185,3.5185185185,0,193.4,191,198,0,0,0,193.4,191,198
350,0.3392857143,0.3392857143,0.3392857143,0.3392857143,0,195.7,192,199,0,0,0,195.7,192,199
351,2.25,2.25,2.25,2.25,0,191,189,193,0,0,0,191,189,193
361,2.68,2.68,2.68,2.68,0,858.6,821,1021,0,0,0,858.6,821,1021
362,3.5,3.0789473684,3.0789473684,3.0789473684,0,852.2,847,868,0,0,0,852.2,847,868
363,0.9523809524,0.9523809524,0.9523809524,0.9523809524,0,880.2,846,1091,0,0,0,880.2,846,1091
364,5.9047619048,5.3333333333,5.3333333333,5.3333333333,0,850.6,842,861,0,0,0,850.6,842,861
365,7.7894736842,7.7142857143,7.7142857143,7.7142857143,0,859.8,852,875,0,0,0,859.8,852,875
366,1.9714285714,1.9714285714,1.9714285714,1.9714285714,0,846,837,852,0,0,0,846,837,852
367,10.1764705882,9.6666666667,9.6666666667,9.6666666667,0,903.7,835,1055,0.1,0,1,903.8,835,1055
368,6.6607142857,6.6607142857,6.6607142857,6.6607142857,0,846.7,839,859,0,0,0,846.7,839,859
369,2.9647058824,2.8588970588,2.8470588235,2.90625,0,901.8,843,1065,0,0,0,901.8,843,1065
370,4.375,4.375,4.375,4.375,0,886.1,835,1027,0,0,0,886.1,835,1027
371,1.4074074074,1.4074074074,1.4074074074,1.4074074074,0,921,844,1190,0,0,0,921,844,1190
372,1.0434782609,1.0434782609,1.0434782609,1.0434782609,0,868.6,846,933,0,0,0,868.6,846,933
373,10.0769230769,9.1111111111,9.1111111111,9.1111111111,0,837,830,845,0,0,0,837,830,845
374,3.3870967742,3.3396226415,3.3396226415,3.3396226415,0,887.3,849,1041,0,0,0,887.3,849,1041
375,1.985915493,1.9042253521,1.9014084507,1.9295774648,0,966.5,832,1617,0.1,0,1,966.6,832,1617
376,3.875,3.8541666667,3.8518518519,3.875,0,872.7,840,1087,0,0,0,872.7,840,1087
377,16.5,14.9090909091,14.9090909091,14.9090909091,0,849.4,843,862,0,0,0,849.4,843,862
378,12.2222222222,12.2222222222,12.2222222222,12.2222222222,0,873.9,866,888,0,0,0,873.9,866,888
388,5.875,5.7,5.6923076923,5.7307692308,0,1323.6,1303,1342,0,0,0,1323.6,1303,1342
389,8.4090909091,8.0909090909,8.0909090909,8.0909090909,0,1369.1,1282,1540,0,0,0,1369.1,1282,1540
390,1.8194444444,1.8080808081,1.8055555556,1.8181818182,0,1400.1,1299,1716,0,0,0,1400.1,1299,1716
391,7.25,7.1508928571,7.1428571429,7.1875,0,1434.5,1298,1614,0,0,0,1434.5,1298,1614
392,3.4827586207,3.4827586207,3.4827586207,3.4827586207,0,1411.8,1308,1969,0,0,0,1411.8,1308,1969
393,5.5,5.10625,5.1041666667,5.125,0,1386.3,1305,2004,0,0,0,1386.3,1305,2004
394,16.2142857143,15.9285714286,15.9285714286,15.9285714286,0,1385.7,1300,1713,0,0,0,1385.7,1300,1713
395,19.8888888889,19.3703703704,19.3703703704,19.3703703704,0,1337.3,1284,1658,0.1,0,1,1337.4,1284,1658
396,5.7317073171,5.7317073171,5.7317073171,5.7317073171,0,1372.9,1299,1856,0,0,0,1372.9,1299,1856
397,3.1739130435,3.1578947368,3.1578947368,3.1578947368,0,1311.1,1299,1335,0,0,0,1311.1,1299,1335
398,5.4615384615,5.380952381,5.380952381,5.380952381,0,1299.8,1293,1309,0,0,0,1299.8,1293,1309
399,1.4081632653,1.387755102,1.387755102,1.387755102,0,1394.6,1302,1682,0,0,0,1394.6,1302,1682
400,10.5652173913,10.5826086957,10.5652173913,10.7391304348,0,1326.9,1280,1480,0,0,0,1326.9,1280,1480
401,6.975,6.925,6.925,6.925,0,1411.2,1313,1956,0,0,0,1411.2,1313,1956
402,8.9333333333,8.8,8.7666666667,8.9333333333,0,1319.4,1277,1571,0,0,0,1319.4,1277,1571
403,11.1818181818,10.5115384615,10.5,10.6153846154,0,1396,1303,1710,0,0,0,1396,1303,1710
404,12.875,12.5,12.5,12.5,0,1291.2,1285,1307,0,0,0,1291.2,1285,1307
405,3.5625,3.4907894737,3.4868421053,3.5,0,1374.3,1288,1859,0,0,0,1374.3,1288,1859
406,4.4146341463,3.8317073171,3.7804878049,4.2926829268,0,637,630,647,0,0,0,637,630,647
407,6.0666666667,5.6333333333,5.619047619,5.7619047619,0,627.9,619,640,0,0,0,627.9,619,640
408,1.1204819277,0.9489795918,0.9489795918,0.9489795918,0,618.3,605,643,0.1,0,1,618.4,605,643
409,6.6060606061,5.5897435897,5.5897435897,5.5897435897,0,656.8,622,828,0.1,0,1,656.9,623,828
410,4.5068493151,4.5068493151,4.5068493151,4.5068493151,0,643.5,639,650,0,0,0,643.5,639,650
411,5,3.628516624,3.6231884058,3.6764705882,0,653.7,626,845,0.1,0,1,653.8,626,845
412,14.5555555556,13.6097560976,13.6097560976,13.6097560976,0,638.3,632,644,0.1,0,1,638.4,632,644
413,5.5384615385,4.8813559322,4.8813559322,4.8813559322,0,659,617,936,0,0,0,659,617,936
414,5.0138888889,4.4024390244,4.4024390244,4.4024390244,0,666.9,622,792,0,0,0,666.9,622,792
415,3.075,3.1136445536,3.075,3.3243243243,0,3244.4,2849,3613,0,0,0,3244.4,2849,3613
416,1.3493975904,1.4097770542,1.3493975904,1.5135135135,0,3198.7,2857,3763,0,0,0,3198.7,2857,3763
417,0.6910569106,0.7136153899,0.6910569106,0.8173076923,0,3200,2860,4143,0,0,0,3200,2860,4143
418,4.3170731707,4.3537116948,4.3170731707,4.4358974359,0,3114.7,2698,3690,0.1,0,1,3114.8,2699,3690
419,2.0487804878,2.118955546,2.0487804878,2.24,1,3481.1,3239,3997,0,0,0,3481.1,3239,3997
420,1.248,1.2603441565,1.248,1.3,0,3325.1,2839,5189,0,0,0,3325.1,2839,5189
421,6.3902439024,6.5205065666,6.3902439024,6.7179487179,1,3347.6,2879,4658,0,0,0,3347.6,2879,4658
422,4.2073170732,4.2384823848,4.2073170732,4.2592592593,1,3420.2,3041,4622,0,0,0,3420.2,3041,4622
423,2.8467741935,2.8752498454,2.8467741935,2.9915254237,0,3083.7,2831,3384,0,0,0,3083.7,2831,3384
424,1.8292682927,1.8761726079,1.8292682927,1.9230769231,0,2734.3,2478,2981,0,0,0,2734.3,2478,2981
425,1.0963855422,1.099092667,1.0963855422,1.1234567901,0,2688.4,2276,2973,0,0,0,2688.4,2276,2973
426,0.792,0.8149335223,0.792,0.9,0,2534,2305,2697,0,0,0,2534,2305,2697
427,5.95,5.9699630681,5.8048780488,6.4324324324,0,2532.1,2293,2743,0,0,0,2532.1,2293,2743
428,1.375,1.4345999251,1.375,1.4864864865,0,2779.1,2445,3740,0,0,0,2779.1,2445,3740
429,1.304,1.3279308214,1.304,1.3697478992,0,2864.2,2457,4029,0.1,0,1,2864.3,2457,4029
430,7.9024390244,7.9972295184,7.8780487805,8.2820512821,1,2547.5,2290,2691,0,0,0,2547.5,2290,2691
431,4.0722891566,4.1136646586,4.0722891566,4.3333333333,0,2728.4,2354,2980,0,0,0,2728.4,2354,2980
432,2.992,3.0600034074,2.992,3.1694915254,1,2811.4,2649,2949,0,0,0,2811.4,2649,2949
433,5.0303030303,5.0861264263,4.6129032258,5.7368421053,0,4175.3,4013,4464,0,0,0,4175.3,4013,4464
434,3.2428571429,2.32396562,2.0588235294,2.5806451613,0,4211.3,4115,4283,0,0,0,4211.3,4115,4283
435,1.8532110092,1.7918790006,1.5961538462,2,0,4135.3,4007,4462,0,0,0,4135.3,4007,4462
436,12.2857142857,11.8105295175,10.8387096774,12.7878787879,1,4062.5,3875,4808,0,0,0,4062.5,3875,4808
437,5.2777777778,3.7786579624,3.4146341463,4.5576923077,0,4208.7,4021,4926,0,0,0,4208.7,4021,4926
438,3.5257731959,3.4643400894,3.0241935484,5,0,4412.6,3994,5946,0,0,0,4412.6,3994,5946
439,16.375,16.4295789189,14.6363636364,17.5238095238,0,4452.8,3969,6053,0,0,0,4452.8,3969,6053
440,8.3766233766,7.9643792129,7.3648648649,8.875,0,4185.9,4040,4473,0,0,0,4185.9,4040,4473
441,7.9777777778,7.4098954112,6.8333333333,8.1111111111,0,4063.5,3928,4177,0,0,0,4063.5,3928,4177
442,3,4.4393099153,3.84375,5.0434782609,0,9420.9,8809,10140,0.1,0,1,9421,8809,10140
443,1.5569620253,1.8678729219,1.5256410256,2.3333333333,0,9463.6,8738,10105,0,0,0,9463.6,8738,10105
444,1.0254237288,1.2525217206,1.0886075949,1.3488372093,1,9461.2,8630,10799,0,0,0,9461.2,8630,10799
445,5.7317073171,6.3521956517,5.7317073171,7.2,1,9306.4,8568,9945,0,0,0,9306.4,8568,9945
446,3.164556962,3.46333851,3.164556962,3.9310344828,0,8877.8,8099,9684,0,0,0,8877.8,8099,9684
447,1.9833333333,2.2605323061,2.0169491525,2.625,0,9400.5,8712,10218,0,0,0,9400.5,8712,10218
448,8.725,10.8504262978,10,9.9428571429,0,9003.2,8747,9183,0.2,0,1,9003.4,8747,9183
449,4.9014084507,6.4511649623,5.8307692308,7.1538461538,0,8800.1,7643,9506,0,0,0,8800.1,7643,9506
450,2.9756097561,3.3185812238,3.0247933884,3.5533980583,0,8763.3,8059,10064,0.1,0,1,8763.4,8059,10064
451,3.1842105263,3.4276792149,3.1842105263,3.6666666667,0,8122.3,7207,8942,0.1,0,1,8122.4,7207,8942
452,1.4814814815,1.9284390026,1.6481481481,2.1818181818,0,8327.2,7732,9794,0,0,0,8327.2,7732,9794
453,0.918699187,1.0130894166,0.9444444444,1.0660377358,1,8181.7,7383,9397,0,0,0,8181.7,7383,9397
454,6.5263157895,7.5562342262,6.8857142857,9.64,0,8843.1,7779,13373,0,0,0,8843.1,7779,13373
455,3.0987654321,3.6589050072,3.1830985915,4.55,0,8164.6,7189,8623,0,0,0,8164.6,7189,8623
456,1.7107438017,2.2945780651,2.07,2.8382352941,1,10637.4,7268,36644,0,0,0,10637.4,7268,36644
457,9.2972972973,12.5204604706,10.6923076923,14.68,0,10561.8,7402,34855,0.1,0,1,10561.9,7402,34856
458,4.7307692308,5.7306325818,4.9473684211,6.7090909091,0,8507.5,7273,14872,0,0,0,8507.5,7273,14872
459,2.8230088496,3.4436145649,3.0520833333,4.5692307692,1,8536,7365,13373,0,0,0,8536,7365,13373
460,6.3658536585,5.4308404545,5.0555555556,7,0,5408.6,4766,7773,0,0,0,5408.6,4766,7773
461,3.8125,4.0188028367,3.8181818182,4.4383561644,0,5436.9,4835,7605,0,0,0,5436.9,4835,7605
462,2.2317073171,2.0938148909,1.8791208791,2.3555555556,0,5228.9,4857,7583,0,0,0,5228.9,4857,7583
463,14.2105263158,13.3722159811,12.3666666667,14,0,5158,4859,7451,0,0,0,5158,4859,7451
464,7,6.4584381999,6.0588235294,7.1851851852,0,5031,4929,5107,0,0,0,5031,4929,5107
465,5,4.9131596764,4.6176470588,5.2340425532,0,4872,4805,4981,0,0,0,4872,4805,4981
466,21.5789473684,23.1394736842,21.6315789474,27.0909090909,0,5124.7,4860,5848,0,0,0,5124.7,4860,5848
467,9.4533333333,9.4363474362,8.88,9.9,0,4849.8,4708,5354,0,0,0,4849.8,4708,5354
468,8.5,7.0437930536,6.5811965812,7.6382978723,1,5591.7,4907,8073,0,0,0,5591.7,4907,8073
469,3.1081081081,3.9647540232,3.4848484848,4.9130434783,1,11852.8,9787,17577,0,0,0,11852.8,9787,17577
470,1.6233766234,2.218120469,1.6891891892,2.8823529412,0,10994.5,10048,16702,0,0,0,10994.5,10048,16702
471,1.0714285714,1.5109522497,1.2371134021,1.9642857143,0,10437.1,9658,10863,0,0,0,10437.1,9658,10863
472,5.9024390244,7.4665079042,6.7307692308,8.3448275862,0,11212.1,10162,12058,0,0,0,11212.1,10162,12058
473,3.2105263158,4.2322446846,3.6060606061,4.8235294118,0,10545.9,9293,11175,0,0,0,10545.9,9293,11175
474,2.0593220339,2.3420217863,2.219047619,2.585106383,0,11055.3,10011,13288,0,0,0,11055.3,10011,13288
475,9.0789473684,9.4521049029,10.78125,9.625,1,11228.7,10236,12868,0,0,0,11228.7,10236,12868
476,4.243902439,4.8551020125,4.243902439,5.6129032258,0,10884,9875,11899,0,0,0,10884,9875,11899
477,3,3.4772533557,3,4.1590909091,0,10319.8,9407,10947,0,0,0,10319.8,9407,10947
478,3.1714285714,3.8053477973,3.3428571429,4.3333333333,0,9978.6,9638,10385,0,0,0,9978.6,9638,10385
479,1.5512820513,1.6070956592,1.46875,1.890625,0,9524.7,8876,10014,0,0,0,9524.7,8876,10014
480,1.0540540541,1.3800685509,1.0454545455,1.676056338,1,9797.4,8782,10972,0,0,0,9797.4,8782,10972
481,6.5675675676,7.0738644811,6.2702702703,7.6153846154,0,9257.9,8792,9835,0,0,0,9257.9,8792,9835
482,3.0740740741,3.736256695,3.42,4.8260869565,0,9588.5,8956,10311,0,0,0,9588.5,8956,10311
483,2.1391304348,2.6555240356,2.3301886792,3.3529411765,1,9070.1,8308,10116,0,0,0,9070.1,8308,10116
484,10.8787878788,13.1824460873,11.9666666667,15.0416666667,1,9756.4,9189,10370,0,0,0,9756.4,9189,10370
485,4.4625,4.8813744576,4.4625,5.4090909091,0,9205.1,8649,9817,0,0,0,9205.1,8649,9817
486,3.572815534,3.8525007138,3.2,4.6,0,10064.7,9049,12146,0.1,0,1,10064.8,9049,12146
487,0.9788732394,0.6866197183,0.6866197183,0.6866197183,0,301.7,299,305,0,0,0,301.7,299,305
488,0.1259079903,0.1041162228,0.1041162228,0.1041162228,0,337,304,451,0,0,0,337,304,451
489,0.2553444181,0.2553444181,0.2553444181,0.2553444181,0,305.4,303,307,0,0,0,305.4,303,307
490,1.2536231884,1.1195652174,1.1195652174,1.1195652174,0,306.6,303,310,0,0,0,306.6,303,310
491,0.710951526,0.5385996409,0.5385996409,0.5385996409,0,300.8,299,302,0,0,0,300.8,299,302
492,0.8203592814,0.8203592814,0.8203592814,0.8203592814,0,297.9,296,300,0,0,0,297.9,296,300
493,2.5820895522,2.2388059701,2.2388059701,2.2388059701,0,302,299,311,0,0,0,302,299,311
494,0.9611650485,0.7378640777,0.7378640777,0.7378640777,0,306.1,303,317,0,0,0,306.1,303,317
495,0.6868044515,0.5950413223,0.5950413223,0.5950413223,0,302.4,299,305,0,0,0,302.4,299,305
496,0.7576923077,0.7768177268,0.7576923077,0.8429319372,0,987.2,970,1038,0,0,0,987.2,970,1038
497,0.25,0.25,0.25,0.25,0,983.4,950,1035,0,0,0,983.4,950,1035
498,0.1081382386,0.1081382386,0.1081382386,0.1081382386,0,933.3,883,1000,0,0,0,933.3,883,1000
499,1.2689655172,1.2711917725,1.2689655172,1.2912280702,0,1139.5,863,1385,0,0,0,1139.5,863,1385
500,0.6912878788,0.6912878788,0.6912878788,0.6912878788,0,952.6,928,994,0,0,0,952.6,928,994
501,0.4011299435,0.4031284557,0.4011299435,0.4211150652,0,967.6,873,1284,0,0,0,967.6,873,1284
502,0.9965986395,1.0027149488,0.9965986395,1.0577617329,0,908.9,849,976,0,0,0,908.9,849,976
503,0.641025641,0.641025641,0.641025641,0.641025641,0,986,950,1007,0,0,0,986,950,1007
504,0.3131991051,0.3131991051,0.3131991051,0.3131991051,0,1037.4,888,1504,0,0,0,1037.4,888,1504
505,0.590747331,0.590747331,0.590747331,0.590747331,0,1030.3,981,1121,0,0,0,1030.3,981,1121
506,0.3520408163,0.3606402866,0.3520408163,0.3950381679,0,1141.5,1015,1552,0,0,0,1141.5,1015,1552
507,0.1507936508,0.1514167651,0.1507936508,0.1570247934,0,1041.7,980,1139,0,0,0,1041.7,980,1139
508,0.6747404844,0.6789576125,0.6747404844,0.7169117647,0,1014.2,979,1039,0,0,0,1014.2,979,1039
509,0.706185567,0.7021320235,0.7010309278,0.7120418848,0,1053.4,949,1102,0,0,0,1053.4,949,1102
510,0.4075723831,0.4075723831,0.4075723831,0.4075723831,0,1004.2,956,1050,0,0,0,1004.2,956,1050
511,1.3820598007,1.3820598007,1.3820598007,1.3820598007,0,1237.8,1050,1648,0,0,0,1237.8,1050,1648
512,0.3774834437,0.3774834437,0.3774834437,0.3774834437,0,1119.9,995,1713,0,0,0,1119.9,995,1713
513,0.4166666667,0.4211606096,0.4166666667,0.427901524,0,1054.2,1016,1117,0,0,0,1054.2,1016,1117
514,10.4306569343,10.3941605839,10.3941605839,10.3941605839,0,1990.4,1887,2713,0,0,0,1990.4,1887,2713
515,2.4505263158,2.4282145749,2.4252631579,2.4357894737,0,1916.4,1899,1929,0,0,0,1916.4,1899,1929
516,3.7384615385,3.6934030371,3.6923076923,3.6990291262,0,1909.5,1901,1919,0,0,0,1909.5,1901,1919
517,10.3298969072,10.3344346797,10.3278688525,10.3442622951,0,1926.7,1909,1953,0,0,0,1926.7,1909,1953
518,3.5042444822,3.484040747,3.4821731749,3.4889643463,0,1916.5,1907,1925,0,0,0,1916.5,1907,1925
519,7.8831168831,7.8676298701,7.8636363636,7.8766233766,0,1993.4,1921,2451,0,0,0,1993.4,1921,2451
520,13.544,13.2695072464,13.2560386473,13.296,0,1944.4,1920,1977,0,0,0,1944.4,1920,1977
521,6.2790178571,6.258749558,6.2566964286,6.2623762376,0,2005,1896,2405,0,0,0,2005,1896,2405
522,8.9375,8.6842477117,8.6789473684,8.6947368421,0,1938.8,1930,1949,0,0,0,1938.8,1930,1949
523,0.7519379845,0.7114923411,0.6666666667,0.7729083665,1,3632.4,3272,3904,0,0,0,3632.4,3272,3904
524,0.3260473588,0.3545884852,0.3165467626,0.3916256158,0,3982,3472,6094,0,0,0,3982,3472,6094
525,0.247246022,0.2800989427,0.2446406053,0.322169059,0,3944,3570,5920,0,0,0,3944,3570,5920
526,1.7125,1.8967980102,1.7341772152,2.1208791209,0,3704.3,3380,3941,0,0,0,3704.3,3380,3941
527,0.8405797101,0.8811751308,0.8293736501,0.9902439024,0,3601.6,3394,3857,0,0,0,3601.6,3394,3857
528,0.5271317829,0.6410438047,0.531881804,0.8131868132,0,3787.3,3615,3961,0,0,0,3787.3,3615,3961
529,2.1641221374,2.2309102749,1.9756097561,2.7203791469,0,3673.6,3493,3814,0,0,0,3673.6,3493,3814
530,1.1779661017,1.2634457204,1.0936639118,1.3849765258,0,3853.2,3449,5122,0,0,0,3853.2,3449,5122
531,0.8059171598,0.7774185211,0.7131034483,0.8503289474,0,3484,3255,3730,0,0,0,3484,3255,3730
532,0.9590643275,1.0134542245,0.9060773481,1.1129032258,0,3248.3,3064,3365,0,0,0,3248.3,3064,3365
