dataset_conf_id,ndpso_avg_time,ndpso_avg_map_time,ndpso_avg_span,ndpso_avg_start_conv_iter,ndpso_avg_end_conv_iter,ndpso_avg_time_per_loop,ndpso_avg_min_time_to_conv,sfms_span,sfms_time,span_impr_perc_avg,time_impr_perc_avg,time_impr_perc_min_conv_avg,time_span_90_10,time_span_80_20,time_span_70_30,time_span_60_40,time_span_50_50,time_span_40_60,time_span_30_70,time_span_20_80,time_span_10_90,time_span_min_conv_90_10,time_span_min_conv_80_20,time_span_min_conv_70_30,time_span_min_conv_60_40,time_span_min_conv_50_50,time_span_min_conv_40_60,time_span_min_conv_30_70,time_span_min_conv_20_80,time_span_min_conv_10_90
2715,32.1000,0.0000,28.22666666666667,7.9000,107.9000,0.29755000,2.64306000,38,0.0000,-25.719298245614027,100.00000000,80.00000000,87.42807017543859,74.8561403508772,62.28421052631579,49.71228070175439,37.140350877192986,24.568421052631585,11.996491228070184,-0.5754385964912245,-13.147368421052626,69.42807017543859,58.8561403508772,48.28421052631579,37.71228070175439,27.140350877192986,16.568421052631585,5.996491228070184,-4.5754385964912245,-15.147368421052626
2716,30.1000,0.0000,146.5,0.0000,100.0000,0.30100000,0.30100000,146.5,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
2717,32.0000,0.0000,92.1,6.5000,106.5000,0.30082000,2.21832000,94.5,0.0000,-2.53968253968254,100.00000000,40.00000000,89.74603174603175,79.4920634920635,69.23809523809524,58.98412698412698,48.73015873015873,38.476190476190474,28.22222222222222,17.96825396825397,7.7142857142857135,35.74603174603175,31.49206349206349,27.238095238095237,22.984126984126984,18.73015873015873,14.476190476190476,10.222222222222221,5.968253968253968,1.714285714285714
2718,32.4000,0.0000,41.14583333333333,8.4000,108.4000,0.29906000,2.79244000,49.66666666666667,0.0000,-17.15604026845637,100.00000000,70.00000000,88.28439597315436,76.56879194630872,64.8531879194631,53.13758389261745,41.42197986577182,29.706375838926178,17.990771812080542,6.275167785234904,-5.440436241610733,61.28439597315436,52.56879194630873,43.85318791946309,35.13758389261745,26.421979865771817,17.706375838926178,8.990771812080542,0.27516778523490437,-8.440436241610733
2719,32.5000,0.1000,64,0.0000,100.0000,0.32500000,0.32500000,64,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
2720,32.3000,0.0000,24.800000000000004,6.9000,106.9000,0.30270000,2.33280000,28,0.0000,-11.428571428571429,100.00000000,50.00000000,88.85714285714286,77.71428571428571,66.57142857142857,55.42857142857143,44.285714285714285,33.142857142857146,22,10.857142857142856,-0.2857142857142865,43.857142857142854,37.714285714285715,31.571428571428573,25.428571428571427,19.285714285714285,13.142857142857142,7,0.8571428571428559,-5.2857142857142865
2721,35.2000,0.0000,15.962777777777777,8.9000,108.9000,0.32372000,3.15308000,21.3,0.0000,-25.057381324986952,100.00000000,100.00000000,87.49426186750131,74.98852373500262,62.48278560250392,49.97704747000522,37.471309337506526,24.96557120500783,12.459833072509134,-0.045905059989564734,-12.551643192488257,87.49426186750131,74.98852373500262,62.48278560250392,49.97704747000522,37.471309337506526,24.96557120500783,12.459833072509134,-0.045905059989564734,-12.551643192488257
2722,32.3000,0.0000,121,0.0000,100.0000,0.32300000,0.32300000,121,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
2723,31.3000,0.0000,49.800000000000004,0.3000,100.3000,0.31204000,0.40745000,62.25,0.0000,-20.000000000000004,100.00000000,0.00000000,88,76,64,52,40,28,15.999999999999998,3.9999999999999964,-8.000000000000004,-2.0000000000000004,-4.000000000000001,-6.000000000000001,-8.000000000000002,-10.000000000000002,-12.000000000000002,-14.000000000000002,-16.000000000000004,-18.000000000000004
2724,34.6000,0.0000,35.27428571428571,6.9000,106.9000,0.32254000,2.66755000,42.39999999999999,0.0000,-16.805929919137462,100.00000000,60.00000000,88.31940700808626,76.6388140161725,64.95822102425876,53.277628032345014,41.597035040431265,29.916442048517524,18.235849056603776,6.555256064690029,-5.1253369272237155,52.31940700808625,44.63881401617251,36.95822102425876,29.277628032345014,21.59703504043127,13.916442048517522,6.235849056603778,-1.4447439353099707,-9.125336927223715
2725,29.1000,0.0000,193,0.0000,100.0000,0.29100000,0.29100000,193,0.0000,0,100.00000000,0.00000000,90,80,70,60,50,40,30,20,10,0,0,0,0,0,0,0,0,0
2726,33.0000,0.1000,94.9,7.1000,107.1000,0.30813000,2.49644000,123.4,0.0000,-23.09562398703404,100.00000000,80.00000000,87.6904376012966,75.38087520259319,63.07131280388979,50.76175040518638,38.452188006482984,26.14262560777958,13.833063209076172,1.52350081037277,-10.786061588330636,69.6904376012966,59.380875202593195,49.07131280388979,38.76175040518638,28.45218800648298,18.14262560777958,7.8330632090761725,-2.47649918962723,-12.786061588330636
2727,34.7000,0.0000,38.25833333333334,11.5000,111.5000,0.31198000,3.81430000,42.42857142857144,0.0000,-9.828843995510665,100.00000000,70.00000000,89.01711560044893,78.03423120089786,67.0513468013468,56.068462401795735,45.08557800224467,34.1026936026936,23.119809203142534,12.136924803591468,1.1540404040404013,62.01711560044893,54.034231200897864,46.0513468013468,38.068462401795735,30.085578002244667,22.102693602693602,14.119809203142534,6.136924803591468,-1.8459595959595987
2728,63.9000,0.1000,215.15,1.3000,101.3000,0.63113000,1.41838000,215.5,0.0000,-0.16241299303944318,100.00000000,20.00000000,89.98375870069606,79.96751740139212,69.95127610208817,59.93503480278422,49.91879350348028,39.90255220417633,29.88631090487239,19.870069605568446,9.853828306264502,17.983758700696054,15.967517401392112,13.951276102088167,11.935034802784223,9.918793503480279,7.9025522041763345,5.886310904872389,3.8700696055684456,1.8538283062645011
2729,64.2000,0.0000,126.47999999999999,6.6000,106.6000,0.60228000,4.57354000,126.79999999999998,0.0000,-0.2523659305993726,100.00000000,60.00000000,89.97476340694006,79.94952681388013,69.92429022082018,59.89905362776025,49.873817034700316,39.84858044164038,29.82334384858044,19.798107255520502,9.772870662460564,53.97476340694006,47.94952681388013,41.92429022082019,35.89905362776025,29.873817034700313,23.848580441640376,17.82334384858044,11.798107255520502,5.772870662460565
2730,67.7000,0.0000,76.22916666666666,12.4000,112.4000,0.60244000,8.05938000,78.125,0.0000,-2.426666666666671,100.00000000,100.00000000,89.75733333333334,79.51466666666667,69.272,59.029333333333334,48.78666666666666,38.544,28.301333333333332,18.058666666666664,7.815999999999995,89.75733333333334,79.51466666666667,69.272,59.029333333333334,48.78666666666666,38.544,28.301333333333332,18.058666666666664,7.815999999999995
2731,76.6000,0.0000,444.25,23.8000,123.8000,0.61352000,15.86162000,458,0.0000,-3.002183406113537,100.00000000,100.00000000,89.69978165938865,79.3995633187773,69.09934497816595,58.799126637554586,48.498908296943235,38.198689956331876,27.898471615720524,17.59825327510917,7.298034934497816,89.69978165938865,79.3995633187773,69.09934497816595,58.799126637554586,48.498908296943235,38.198689956331876,27.898471615720524,17.59825327510917,7.298034934497816
2732,80.4000,0.0000,238.775,31.2000,131.2000,0.61132000,19.87748000,244.75,0.0000,-2.4412665985699693,100.00000000,100.00000000,89.755873340143,79.51174668028601,69.267620020429,59.02349336057201,48.779366700715016,38.53524004085802,28.291113381001022,18.046986721144023,7.802860061287028,89.755873340143,79.51174668028601,69.267620020429,59.02349336057201,48.779366700715016,38.53524004085802,28.291113381001022,18.046986721144023,7.802860061287028
2733,72.7000,0.1000,93.26666666666667,19.8000,119.8000,0.60666000,12.63921000,93.89999999999999,0.0000,-0.6744763933262345,100.00000000,80.00000000,89.93255236066737,79.86510472133476,69.79765708200213,59.730209442669505,49.662761803336885,39.59531416400426,29.527866524671637,19.460418885339013,9.39297124600639,71.93255236066737,63.86510472133475,55.79765708200213,47.730209442669505,39.662761803336885,31.59531416400426,23.527866524671637,15.460418885339012,7.392971246006389
2734,70.7000,0.0000,677.4,17.7000,117.7000,0.60076000,11.22648000,684,0.0000,-0.9649122807017545,100.00000000,90.00000000,89.90350877192982,79.80701754385964,69.71052631578948,59.6140350877193,49.51754385964912,39.421052631578945,29.32456140350877,19.228070175438596,9.131578947368421,80.90350877192982,71.80701754385964,62.71052631578947,53.6140350877193,44.51754385964912,35.421052631578945,26.32456140350877,17.228070175438596,8.131578947368421
2735,64.8000,0.0000,515.425,7.2000,107.2000,0.60457000,4.94752000,517,0.0000,-0.304642166344294,100.00000000,40.00000000,89.96953578336557,79.93907156673114,69.90860735009672,59.87814313346228,49.84767891682785,39.817214700193425,29.786750483558993,19.756286266924565,9.725822050290136,35.96953578336557,31.93907156673114,27.908607350096712,23.87814313346228,19.847678916827853,15.817214700193423,11.786750483558993,7.7562862669245645,3.7258220502901356
2736,88.3000,0.0000,293.345,39.4000,139.4000,0.64160000,24.78186000,297.40000000000003,0.0000,-1.3634835238735656,100.00000000,100.00000000,89.86365164761264,79.72730329522528,69.59095494283793,59.454606590450574,49.318258238063216,39.18190988567586,29.045561533288502,18.909213180901148,8.772864828513791,89.86365164761264,79.72730329522528,69.59095494283793,59.454606590450574,49.318258238063216,39.18190988567586,29.045561533288502,18.909213180901148,8.772864828513791
2737,88.1000,0.0000,109.1,30.6000,130.6000,0.67420000,21.35503000,138.5,0.0000,-21.227436823104696,100.00000000,100.00000000,87.87725631768953,75.75451263537906,63.631768953068594,51.50902527075812,39.38628158844765,27.26353790613718,15.140794223826713,3.018050541516242,-9.104693140794229,87.87725631768953,75.75451263537906,63.631768953068594,51.50902527075812,39.38628158844765,27.26353790613718,15.140794223826713,3.018050541516242,-9.104693140794229
2738,74.7000,0.0000,52.595000000000006,8.1000,108.1000,0.69067000,6.32363000,55.8,0.0000,-5.7437275985663065,100.00000000,80.00000000,89.42562724014337,78.85125448028674,68.27688172043011,57.702508960573475,47.128136200716845,36.553763440860216,25.979390681003586,15.405017921146953,4.830645161290324,71.42562724014337,62.85125448028674,54.27688172043011,45.702508960573475,37.128136200716845,28.553763440860216,19.979390681003586,11.405017921146953,2.830645161290324
2739,76.5000,0.0000,36.7,10.8000,110.8000,0.69134000,8.05836000,37.5,0.0000,-2.1333333333333333,100.00000000,70.00000000,89.78666666666666,79.57333333333334,69.36,59.14666666666667,48.93333333333333,38.72,28.506666666666668,18.293333333333333,8.08,62.78666666666667,55.57333333333333,48.36,41.14666666666667,33.93333333333333,26.72,19.506666666666668,12.293333333333333,5.08
2740,84.3000,0.0000,214.25,23.2000,123.2000,0.68471000,16.51308000,275,0.0000,-22.090909090909093,100.00000000,100.00000000,87.7909090909091,75.58181818181818,63.372727272727275,51.163636363636364,38.95454545454545,26.745454545454542,14.536363636363635,2.3272727272727245,-9.881818181818186,87.7909090909091,75.58181818181818,63.372727272727275,51.163636363636364,38.95454545454545,26.745454545454542,14.536363636363635,2.3272727272727245,-9.881818181818186
2741,84.2000,0.0000,65.01666666666667,21.0000,121.0000,0.69441000,15.45374000,84,0.0000,-22.599206349206348,100.00000000,100.00000000,87.74007936507937,75.48015873015873,63.220238095238095,50.96031746031746,38.70039682539682,26.44047619047619,14.180555555555557,1.920634920634921,-10.339285714285715,87.74007936507937,75.48015873015873,63.220238095238095,50.96031746031746,38.70039682539682,26.44047619047619,14.180555555555557,1.920634920634921,-10.339285714285715
2742,75.7000,0.0000,72.075,12.9000,112.9000,0.67065000,9.30617000,73.3,0.0000,-1.6712141882674096,100.00000000,100.00000000,89.83287858117326,79.66575716234652,69.49863574351977,59.33151432469304,49.16439290586629,38.997271487039555,28.830150068212813,18.66302864938607,8.49590723055933,89.83287858117326,79.66575716234652,69.49863574351977,59.33151432469304,49.16439290586629,38.997271487039555,28.830150068212813,18.66302864938607,8.49590723055933
2743,80.7000,0.0000,252.05,17.8000,117.8000,0.68527000,12.85765000,312,0.0000,-19.214743589743595,100.00000000,100.00000000,88.07852564102564,76.15705128205128,64.23557692307692,52.31410256410256,40.392628205128204,28.471153846153843,16.549679487179482,4.628205128205124,-7.293269230769237,88.07852564102564,76.15705128205128,64.23557692307692,52.31410256410256,40.392628205128204,28.471153846153843,16.549679487179482,4.628205128205124,-7.293269230769237
2744,77.1000,0.0000,169.88,12.6000,112.6000,0.68400000,9.38337000,173.20000000000002,0.0000,-1.916859122401839,100.00000000,70.00000000,89.80831408775981,79.61662817551964,69.42494226327945,59.233256351039266,49.04157043879908,38.849884526558895,28.658198614318714,18.46651270207853,8.274826789838345,62.80831408775982,55.61662817551963,48.42494226327945,41.233256351039266,34.04157043879908,26.849884526558895,19.658198614318714,12.466512702078528,5.274826789838345
2745,73.9000,0.0000,102.37666666666667,7.6000,107.6000,0.68732000,5.85568000,106,0.0000,-3.418238993710692,100.00000000,60.00000000,89.65817610062894,79.31635220125786,68.97452830188679,58.63270440251572,48.290880503144656,37.949056603773585,27.607232704402517,17.265408805031445,6.923584905660377,53.65817610062893,47.316352201257864,40.97452830188679,34.63270440251572,28.290880503144653,21.949056603773585,15.607232704402517,9.265408805031447,2.923584905660377
2746,78.3000,0.0000,99.5,13.5000,113.5000,0.68906000,10.08146000,118,0.0000,-15.677966101694917,100.00000000,100.00000000,88.4322033898305,76.86440677966101,65.29661016949153,53.728813559322035,42.16101694915254,30.593220338983052,19.025423728813557,7.457627118644066,-4.110169491525426,88.4322033898305,76.86440677966101,65.29661016949153,53.728813559322035,42.16101694915254,30.593220338983052,19.025423728813557,7.457627118644066,-4.110169491525426
2747,75.8000,0.0000,50.21,10.0000,110.0000,0.68918000,7.57103000,52.25,0.0000,-3.9043062200956955,100.00000000,70.00000000,89.60956937799043,79.21913875598086,68.82870813397129,58.43827751196172,48.047846889952154,37.65741626794258,27.266985645933012,16.876555023923444,6.486124401913874,62.60956937799043,55.21913875598086,47.82870813397129,40.43827751196172,33.047846889952154,25.657416267942583,18.266985645933012,10.876555023923444,3.486124401913874
2748,81.0000,0.0000,36.17523809523809,16.0000,116.0000,0.69872000,11.82690000,39.60000000000001,0.0000,-8.648388648388655,100.00000000,100.00000000,89.13516113516114,78.27032227032227,67.40548340548341,56.540644540644536,45.67580567580567,34.810966810966804,23.94612794612794,13.081289081289075,2.21645021645021,89.13516113516114,78.27032227032227,67.40548340548341,56.540644540644536,45.67580567580567,34.810966810966804,23.94612794612794,13.081289081289075,2.21645021645021
2749,89.7000,0.0000,243.75,25.3000,125.3000,0.71868000,18.55027000,316,0.0000,-22.863924050632914,100.00000000,100.00000000,87.7136075949367,75.42721518987342,63.140822784810126,50.85443037974683,38.56803797468354,26.281645569620252,13.99525316455696,1.7088607594936676,-10.577531645569621,87.7136075949367,75.42721518987342,63.140822784810126,50.85443037974683,38.56803797468354,26.281645569620252,13.99525316455696,1.7088607594936676,-10.577531645569621
2750,85.1000,0.0000,123.11666666666665,23.0000,123.0000,0.69288000,16.50645000,133,0.0000,-7.431077694235588,100.00000000,100.00000000,89.25689223057644,78.51378446115288,67.77067669172932,57.02756892230576,46.28446115288221,35.54135338345865,24.79824561403509,14.05513784461153,3.3120300751879705,89.25689223057644,78.51378446115288,67.77067669172932,57.02756892230576,46.28446115288221,35.54135338345865,24.79824561403509,14.05513784461153,3.3120300751879705
2751,80.8000,0.0000,36.70551587301587,20.1000,120.1000,0.67339000,14.13565000,43.66666666666667,0.0000,-15.941566703017088,100.00000000,100.00000000,88.40584332969829,76.81168665939659,65.21752998909487,53.62337331879316,42.029216648491456,30.43505997818975,18.84090330788804,7.2467466375863285,-4.347410032715379,88.40584332969829,76.81168665939659,65.21752998909487,53.62337331879316,42.029216648491456,30.43505997818975,18.84090330788804,7.2467466375863285,-4.347410032715379
2752,79.2000,0.0000,417.3,15.7000,115.7000,0.68474000,11.40956000,433.5,0.0000,-3.737024221453287,100.00000000,60.00000000,89.62629757785467,79.25259515570934,68.87889273356402,58.50519031141869,48.13148788927336,37.75778546712803,27.3840830449827,17.01038062283737,6.6366782006920415,53.62629757785467,47.25259515570934,40.878892733564015,34.50519031141869,28.131487889273355,21.757785467128027,15.384083044982699,9.01038062283737,2.6366782006920415
2753,82.2000,0.0000,259.17999999999995,18.1000,118.1000,0.69694000,13.20358000,269.59999999999997,0.0000,-3.8649851632047514,100.00000000,100.00000000,89.61350148367953,79.22700296735906,68.84050445103857,58.4540059347181,48.067507418397625,37.68100890207715,27.294510385756674,16.908011869436198,6.521513353115724,89.61350148367953,79.22700296735906,68.84050445103857,58.4540059347181,48.067507418397625,37.68100890207715,27.294510385756674,16.908011869436198,6.521513353115724
2754,71.4000,0.0000,139.34666666666666,2.5000,102.5000,0.69696000,2.40141000,139.83333333333331,0.0000,-0.34803337306317095,100.00000000,20.00000000,89.96519666269369,79.93039332538737,69.89558998808104,59.860786650774735,49.82598331346841,39.7911799761621,29.75637663885578,19.721573301549462,9.686769964243146,17.965196662693682,15.930393325387366,13.89558998808105,11.860786650774731,9.825983313468415,7.7911799761620975,5.75637663885578,3.7215733015494634,1.6867699642431462
2755,95.1000,0.0000,4.628305084745763,9.9000,109.9000,0.86702000,9.26605000,4.64406779661017,0.0000,-0.33941605839415645,100.00000000,40.00000000,89.96605839416058,79.93211678832117,69.89817518248175,59.864233576642334,49.830291970802925,39.79635036496351,29.762408759124092,19.728467153284676,9.69452554744526,35.966058394160584,31.932116788321167,27.898175182481754,23.864233576642338,19.83029197080292,15.796350364963507,11.76240875912409,7.728467153284675,3.6945255474452594
2756,87.9000,0.0000,5.7875000000000005,0.0000,100.0000,0.87900000,0.87900000,5.7875000000000005,0.0000,0,100.00000000,10.00000000,90,80,70,60,50,40,30,20,10,9,8,7,6,5,4,3,2,1
2757,88.9000,0.0000,2.538129793023831,4.2000,104.2000,0.85311000,4.44229000,2.5386740331491713,0.0000,-0.021437967940490143,100.00000000,40.00000000,89.99785620320596,79.9957124064119,69.99356860961785,59.9914248128238,49.98928101602976,39.987137219235706,29.984993422441658,19.982849625647606,9.980705828853559,35.99785620320595,31.9957124064119,27.993568609617853,23.991424812823805,19.989281016029754,15.987137219235706,11.984993422441656,7.982849625647608,3.980705828853559
