#dataset_conf_id,mypso_avg_span,ndpso_avg_span
2534,0.7676385793950453,0.9985650062738909
2535,0.34416994150628794,0.7906394328511837
2536,1.9296067970015698,2.4690866755465057
2537,1.1136592727908083,2.8388385684424144
2538,0.4097180451437416,0.8828408223274498
2539,3.535570794675273,4.215635336829367
2540,1.1689497716894977,1.2772906649732376
2541,5.708843537414964,7.453448275862068
2542,23.77586206896552,26.785668103448273
2543,2.2080679555436302,2.3959959140058276
2544,2.401648998822143,3.4757990867579904
2545,6.774999999999999,7.443327067669173
2546,6.251908396946564,7.239889737065309
2547,2.786628733997155,3.343609022556391
2548,1.3876178441316258,4.757230742837537
2549,0.4488128576945568,1.2657377341796925
2550,0.46252934688053376,0.5796130546699297
2551,2.4629304930275713,2.8234279254665884
2552,0.9623619585823509,3.54514615465049
2553,1.3751986897925095,2.575946828461114
2554,4.126923076923077,9.644297082228116
2555,1.6955333975794076,1.9956847748427822
2556,1.1679657833076966,2.976050828648942
2557,1.5267212983370064,2.478395264413571
2558,0.5561127545019862,1.5528271839184362
2559,0.4933441432984359,1.197665328061929
2560,3.010370114147354,3.9365170858990033
2562,0.6937839788928113,1.628130697207346
2563,2.313037303188237,3.323813464018966
2564,0.9813645213920342,1.7604006711670146
2565,3.3361852989486414,8.384065934065934
2566,15.032894736842106,15.032894736842106
2567,14.378048780487802,14.378048780487806
2568,11.901234567901229,11.90123456790123
2573,14.12549800796813,14.12549800796813
2574,9.890756302521003,9.890756302521009
2575,2.924907437523716,5.019837253904155
2576,1.3431949194889152,2.059683274640233
2577,0.476059495390366,0.757317733375557
2578,3.1619125503528265,3.9226204446311295
2579,2.084326368183622,2.945573160412133
2580,1.6963227772529605,2.0930745218576257
2581,7.313436336812799,9.111772727272726
2582,1.8709251832695781,2.5783136618851543
2583,1.2574267687123033,2.1632684130544155
2584,2.0215716788085207,4.983664163395345
2585,1.1252849947334531,1.352431648337022
2586,0.46890515092506035,0.8173005991505713
2587,6.495931866351509,11.74981006660867
2588,2.2704975437755612,3.350559194609109
2589,1.4626402732723915,2.404931287595988
2590,8.461487652579612,26.25197908564515
2591,2.0376645147860986,2.535485573897465
2592,1.7199012965333558,2.4164814814814815
2594,1.3135839131471598,2.7767511034350414
2596,8.171284132696202,12.288285843509724
2597,1.4907314806087333,4.072523502954829
2598,1.2721933451344483,2.526737047028887
2599,5.0459275104144705,8.257343559972636
2600,2.724218529605434,3.4515697592750483
2601,1.648405846117085,3.642944275972402
2620,9.324242930774618,11.558876800404903
2621,4.166382402850707,5.183309328873305
2623,23.486131576554307,33.8346834831912
2624,3.9114687347122823,6.203629515807227
2626,25.9740290632584,36.196714285714286
2627,7.124896005756237,12.163734496426871
2647,13.134995448254367,15.758012820512821
2648,4.370604110959162,4.811858396552696
2649,3.084333938021161,3.7049557462570157
2650,33.30175135253993,39.24282407407407
2651,15.003534652050764,24.15025641025641
2652,10.158001042651756,12.03855432101929
2653,44.061686188412395,59.48417803030303
2654,18.082930827052543,24.331305049704042
2655,8.186827940147534,11.138381851597488
2674,124,124
2675,25.599999999999998,25.599999999999998
2676,17.400000000000002,17.400000000000002
2678,137,137
2679,26.55555555555555,26.55555555555555
2680,189,189
2681,156,156
2682,57.213333333333345,57.82666666666667
2683,98,98
2684,19.599999999999998,20.089999999999996
2686,246,246
2687,42.199999999999996,42.199999999999996
2688,27.25,27.25
2689,85,85
2690,74.39999999999999,74.39999999999999
2691,38.5,38.5
2692,61,61
2695,101,101
2696,44.84,44.84
2697,24.4,25.21428571428571
2698,141,141
2700,45.75,47.05714285714286
2702,102,102.2
2703,22.361111111111118,22.523611111111116
2705,133.79999999999998,135.31
2706,104.83333333333334,107.28333333333333
2709,98.41250000000001,99.3125
2714,53.333333333333336,54.25
2716,146.5,146.5
2722,121,121
2723,49.800000000000004,49.800000000000004
2724,33.27769841269842,37.26666666666667
2725,193,193
2727,34.16654761904762,34.891666666666666
2728,215,308
2729,126.14000000000001,151.84
2730,75.8,215.3166666666667
2731,443,629.05
2732,239.925,327.60833333333335
2733,93.1,170.11666666666667
2734,674,907.4
2735,511.925,762.1
2736,293.55833333333334,364.85333333333335
2737,122.5,213.35
2738,58.794999999999995,129.17000000000002
2739,39.321666666666665,70.3
2740,235.95,443.1
2741,73.685,151.15
2742,79.84583333333335,160.60416666666666
2743,282.5,626.1
2744,181.09666666666666,364.1533333333333
2745,104.67999999999999,191.09166666666667
2746,119.3,209.9
2747,58.55499999999999,111
2749,282.55,467.85
2750,145.48166666666668,189.12666666666667
2751,36.57888888888889,71.38690476190477
2752,492.35,774.2
2753,344.4766666666667,462.6
2754,152.3304761904762,191.2
2755,4.563338983050849,7.576465449804433
2756,5.8932604895104905,9.749155405405407
2757,2.553327591773802,4.674923199098701
2758,17.32142857142857,24.34294011544012
2759,10.402108036890644,19.878388513875496
2760,4.69511991966598,10.823709677419355
2761,11.025244358037783,19.717355956168255
2762,9.17699060526721,12.796834346875418
2763,6.443227266374981,18.749083430855872
2782,14.34320650774381,22.1891520979021
2783,5.556541808811122,10.73782896060774
2784,6.7227272727272736,8.154488660676082
2785,18.088688610240332,42.279999999999994
2786,8.019739855385419,9.793082537874353
2787,8.24810559845493,14.08033180949928
2788,34.89710911327671,51.72524437927664
2789,16.446233514900662,22.919711201944086
2790,8.048802825349846,9.607702047665116
2809,7.683699352048535,11.598597730632925
2810,11.77229377252053,12.980369970791779
2811,10.240431214010572,15.223466536955453
2812,25.230109016999258,28.00750224618149
2813,13.44901906476905,15.364626207126207
2814,10.897277591358739,11.13262902246509
2815,30.57532446553543,51.62040229885057
2816,14.28174674105891,17.730950867808488
2836,27.491566265060225,91.35666666666665
2837,8.1247311827957,21.439583333333335
2838,3.73859649122807,4.77371523073617
2839,47.876,62.85961904761905
2840,14.868979200875753,22.13378684807256
2841,7.172821391330254,9.285533649941199
2842,40.71147287339433,48.72362919922527
2843,28.42865168539326,66.02222222222224
2844,12.981334723670491,19.291428571428572
2846,1.7783507356748298,3.6158011618793084
2847,2.9489724061324045,3.1874547356225396
2849,3.819085712717346,5.836365995467994
2854,7.761216441136199,10.570374317430687
2857,17.40560527677121,19.082546841998568
2860,58.75754286140098,63.87222222222224
2863,13.768491228070175,52.7828947368421
